"DJ_return","log_volume","log_volatility"
0.005093,0.050031,-8.92000781516344
-0.002188,-0.137279,-9.02139579587399
-0.001843,0.025977,-9.12363804273689
-0.014792,0.044191,-9.02774551919764
-0.023843,0.070331,-8.71029444088882
0.000364,0.066683,-8.81556553507621
-0.019274,0.003612,-8.67553321764702
-0.008506,0.189253,-8.7348797840497
0.009531,-0.22869,-8.77938752032359
-0.00607,-0.222757,-8.8584919570117
0.007094,-0.174762,-8.92527421805777
0.011275,0.021694,-8.92969046735998
0.001829,0.329569,-9.03224690764771
0.007497,0.013739,-9.08666451094842
0.022775,0.038433,-8.7803764912016
-0.000532,0.100537,-8.88553232688583
0.004965,-0.523747,-8.97128961381114
0.003452,-1.121713,-9.06628072147109
-0.00602,-0.314987,-9.13737154840591
0.001508,-0.216178,-9.2403850262247
0.002035,-0.175494,-9.34101368138586
0.009077,-0.533213,-9.34713835123302
0.02023,0.17417,-9.03286805375756
0.012046,0.309561,-9.01158459971881
-0.023974,0.620835,-8.69593237258696
-0.015607,0.102104,-8.65131618757506
0.003091,0.004113,-8.7506238490361
8.3e-05,-0.02585,-8.85597980414092
-0.003796,-0.201223,-8.95017236366844
0.001419,-0.188281,-9.05381023957857
0.003615,-0.229085,-9.14683144318695
0.004105,-0.138118,-9.23477293088344
-0.003054,-0.308873,-9.32956939006145
-0.021139,-0.173233,-8.99065318702022
-0.004671,-0.235011,-9.07674173161284
-0.006159,-0.217291,-9.14588966719436
-0.000266,-0.286668,-9.2511766374316
-0.001362,-0.3374,-9.35439135916801
0.011205,-0.157289,-9.31036006414523
-0.007304,-0.293515,-9.35226229543181
0.006672,-0.253859,-9.40218295018979
-0.001709,-0.1778,-9.50362102058265
-0.015983,-0.115174,-9.28647385563248
0.009746,-0.072098,-9.2839814223856
0.000637,-0.080958,-9.38885645876475
0.005062,-0.08497,-9.46075337808873
0.005834,-0.073677,-9.51867096539134
-0.005391,-0.248096,-9.58101615759382
0.00153,-0.179761,-9.68261730321598
-0.006494,-0.250946,-9.71553405162118
-0.006269,-0.331543,-9.75102349425567
-0.005385,-0.366697,-9.80253314955185
0.008668,-0.231996,-9.76731988793224
0.007865,-0.164751,-9.75937664584759
-0.014614,-0.132915,-9.52051907328987
0.002921,-0.124534,-9.61303756430002
0.009717,-0.17948,-9.57263608287088
0.00092,-0.075121,-9.67664652531864
0.008735,-0.035067,-9.65525825616215
0.012919,0.239479,-9.50646747015493
0.008015,0.113228,-9.52018366702453
0.003483,-0.008068,-9.60734041010107
-0.012315,0.013928,-9.48905266016011
0.005595,-0.016553,-9.54947645348381
-0.007045,-0.056924,-9.5802703484273
0,-0.088653,-9.68563091233957
0.012159,-0.041821,-9.55654871099912
-0.003858,0.160833,-9.63879599830955
-0.005143,-0.016226,-9.70002717005354
0.022632,0.128987,-9.14854655158593
-0.0041,0.347448,-9.23650017536477
0.017118,0.033075,-9.05350843279674
-0.010284,0.308113,-9.06314266528451
0.00154,0.138248,-9.16623066790069
-0.007553,0.249459,-9.21270566708247
0.006285,0.238123,-9.27501479568142
0.011447,0.165201,-9.23599464681551
-0.008099,0.297772,-9.26925007136303
0.018983,0.12993,-9.02066177800366
-0.009362,0.19514,-9.04854470396895
-0.010977,-0.057597,-9.046051260176
-0.002637,-0.394169,-9.14487571733267
0.011733,0.033049,-9.11633740984507
0.010178,0.097832,-9.12204839863352
-0.005071,0.052493,-9.20158481398588
-0.001885,-0.026624,-9.30303993241455
-0.012861,-0.147969,-9.22470434161906
-0.001359,-0.112097,-9.32798604206765
0.000544,-0.031532,-9.43297717670813
0.005421,0.004324,-9.49835303239948
0.001441,0.162986,-9.60064242249548
-0.00111,0.014281,-9.70398117098807
-0.010119,-0.010623,-9.63841311774634
0.012668,0.137473,-9.50192953383765
0.003856,0.082007,-9.58541760414367
0.01025,0.045226,-9.5338968374277
-0.009892,0.211956,-9.49927269232892
0.001073,0.217441,-9.60292661978042
0.003222,0.268439,-9.6913491361854
0.009928,0.19703,-9.63359721857334
0.00362,0.0384,-9.71697279949056
-0.006977,0.166493,-9.73636660856963
-0.012478,0.079022,-9.58496982346551
-0.006563,-0.025956,-9.62303313678093
-0.002167,-0.031928,-9.7205398584737
-0.016692,-0.20286,-9.41007823599424
-0.006836,-0.01577,-9.45397162019318
0.000925,-0.051893,-9.55811971365256
0.005175,-0.152702,-9.62221261198719
-0.002036,-0.170155,-9.72064379877741
-0.013362,-0.275141,-9.54047284741924
0.007631,-0.202989,-9.55964865933801
-0.003157,-0.142429,-9.64942767423225
0.005472,-0.136507,-9.70446670823933
0.01315,-0.073171,-9.53606234035373
-0.000183,-0.136961,-9.6413716265944
-0.00586,-0.146297,-9.68967104315998
-0.003219,-0.147809,-9.77660347946746
-0.000276,-0.050415,-9.88181451867864
-0.004999,-0.189457,-9.93425299247222
0.012528,-0.140068,-9.73237879150224
0.009276,0.171474,-9.6883319803473
0.001117,0.184864,-9.79145899774693
-0.002518,0.045932,-9.88430550991966
0.006242,0.203778,-9.90813935541369
-0.010557,0.062861,-9.79130094772628
0.002256,0.077054,-9.8866048704081
-0.003005,-0.033409,-9.97242164003661
0.007119,-0.070613,-9.96385430760305
0.001679,-0.196416,-10.0625822338223
-0.001025,-0.12631,-10.1652082241539
-0.000563,0.048552,-10.2696531044454
0.013531,0.157027,-9.91328802061928
-0.001132,0.174923,-10.0157757872996
0.005658,0.211998,-10.0445429510652
-0.008594,0.117116,-9.97679141730164
0.003214,0.073469,-10.0577493718725
-0.0114,-0.064853,-9.87268680338342
0.001045,-0.106589,-9.97569917006127
-0.002,-0.212199,-10.0715543134192
0.012455,0.001413,-9.83488336991224
-0.007298,-0.104535,-9.83542094990375
-0.002575,-0.1643,-9.92711018276185
-0.00392,-0.274692,-9.99809871670882
-0.008374,-0.306692,-9.94533507272812
-0.007861,-0.213935,-9.91685611489167
-0.009483,-0.06208,-9.83778951639598
-0.008792,-0.147305,-9.79400679673752
-0.010364,-0.158604,-9.70548426599358
0.005096,0.022309,-9.76458806892816
-0.000702,-0.131175,-9.86899472902943
0.005773,-0.143779,-9.90525751800126
-0.003478,-0.273638,-9.98403947316991
-0.001393,-0.320016,-10.0847392018852
-0.006402,-0.148378,-10.0864858182459
0.006203,-0.070004,-10.0941157541755
0.001393,-0.29614,-10.1942725674718
0.003573,-0.20293,-10.2623924094552
-0.019747,-0.262254,-9.56095301456747
-0.006071,-0.097751,-9.60979875662318
-0.010543,-0.090846,-9.54614351249213
0.004209,-0.217039,-9.62433833153629
0.008771,-0.059527,-9.60809284903476
0.009699,-0.267635,-9.56884069519215
-0.006864,-0.30297,-9.60195834570129
-0.002131,-0.315433,-9.69987999206876
0.008191,-0.214111,-9.69045252058623
0.007621,-0.165496,-9.69660493652001
-0.006415,-0.259537,-9.73023465871205
-0.000296,-0.260292,-9.83543159982053
0.008012,0.062055,-9.81567632884251
-0.000703,0.020946,-9.92003185793322
-0.010942,-0.277662,-9.78597850996798
0.001209,-0.273512,-9.88845629011884
0.005938,0.044809,-9.91947060370947
-0.004318,0.067468,-9.98359691243087
-0.00091,-0.162929,-10.0869645766254
-0.007888,-0.153926,-10.0386383127718
-0.010925,-0.19138,-9.87886791821836
-0.002571,-0.04163,-9.96999387519243
0.002258,-0.221521,-10.0633129364165
0.002059,-0.25087,-10.1576752762081
-0.008437,-0.262989,-10.0774027023876
-0.022476,-0.04471,-9.33438637915878
0.001909,0.111013,-9.43517309914497
-0.002854,-0.197997,-9.52926656468712
-0.011385,-0.103891,-9.45387274486487
0.003526,-0.245871,-9.54176829257866
-0.012122,-0.183878,-9.44221505392029
0.001406,-0.074654,-9.54481067380672
0.00172,-0.252394,-9.64558646400641
-0.019667,-0.144912,-9.24165159180488
-0.006167,-0.118595,-9.30434033049541
-0.012331,-0.014157,-9.23945594645766
0.003238,-0.086579,-9.33289746030897
0.009975,-0.008274,-9.32050273138794
0.011952,-0.120679,-9.26271045642043
-0.00766,-0.32814,-9.30163122012693
-0.009046,-0.196305,-9.31202985634459
-0.007895,-0.069085,-9.34351731314033
-0.013608,0.03411,-9.23775864079488
-0.004653,0.017598,-9.31869336061842
0.012325,-0.040166,-9.25169302810574
-0.001016,0.010127,-9.35585794123945
-0.005644,0.12817,-9.42109078643957
-0.006921,0.051822,-9.4628123270757
-0.013417,0.158108,-9.33908518144676
0.022262,0.27557,-8.95811657951447
0.006306,0.066237,-9.02971859231855
0.002462,-0.13451,-9.12947308128776
0.002679,-0.11742,-9.22750657170373
0.009889,0.151709,-9.22801668148913
-0.001,0.088277,-9.33224770084965
-0.004207,-0.032369,-9.41563491875933
0.014447,0.063068,-9.27043374742896
0.010785,0.002101,-9.24718196548034
-0.00587,0.062308,-9.31358268815889
-0.00404,-0.444645,-9.39903298089077
-0.004496,-0.083258,-9.47763606597902
-0.017399,-0.150393,-9.2187470089381
0.006573,-0.08785,-9.27682841887145
-0.005351,-0.207314,-9.34874671359338
-0.005368,-0.107312,-9.41799142913048
0.005592,0.107937,-9.48148474906935
-0.000998,0.050363,-9.58539417724705
-0.003248,-0.123186,-9.67383848803496
-0.012193,-0.087282,-9.54604250520315
-0.008425,-0.179033,-9.54675803008683
0.00889,0.155347,-9.53618021337332
-0.000919,0.049108,-9.64024213793393
-0.005579,-0.132294,-9.69380896837976
0.023258,0.246273,-9.11874344139284
0.016599,0.34458,-8.97774324683551
0.00219,0.170613,-9.07889114555599
-0.00219,0.151926,-9.17959198630752
-0.008934,0.103851,-9.20244561772026
-0.007782,-0.054864,-9.24317394242275
0.003232,0.055712,-9.33660826494182
-0.001439,0.1647,-9.43936078325289
0.00367,-0.086604,-9.52607739668562
0.003982,0.196985,-9.60756398469682
-0.00543,-0.003346,-9.66533811481684
-0.012758,-0.044091,-9.51989688845501
0.006064,-0.057193,-9.57106708468358
-0.007189,0.086422,-9.59727557411918
0.000793,0.028848,-9.70160669870199
0.009637,0.124923,-9.65112218779356
-0.001337,-0.013633,-9.75339894031731
0.021429,0.149224,-9.22842847990105
0.009037,0.241239,-9.24541392051679
0.008843,-0.336351,-9.26460322904856
0.003426,0.036119,-9.3562927003148
0.001394,0.259313,-9.45915833331117
-0.008585,-0.039905,-9.4646453102351
0.001404,-0.056008,-9.56718561612946
0.009952,0.172032,-9.52651067460301
-0.006406,-0.014731,-9.57120364616608
-0.005925,-0.027764,-9.62211403725248
0.007311,-0.036033,-9.64162202780324
0.00428,0.012557,-9.71612986503018
-0.006207,-0.012148,-9.75290144683267
-0.017099,-0.035308,-9.41426430905056
0.005116,-0.049479,-9.48458460465008
-0.008288,-0.090428,-9.49426258822086
0.002081,0.016112,-9.59324973433442
0.00599,0.089381,-9.64179166522905
-0.003042,-0.119973,-9.73144733470582
-0.001307,0.035871,-9.8336191977299
-0.00263,-0.083512,-9.92475082205097
0.004257,-0.663287,-9.98979975582285
-0.003487,-0.489755,-10.0661328429583
-0.002404,-0.267053,-10.1564922943066
0.00557,-0.069842,-10.1767716418643
0.002174,-0.12235,-10.268425685638
0.008558,-0.225312,-10.16319213709
-0.019705,0.032815,-9.5177218770489
-0.004959,0.111887,-9.58660581999653
0.000882,-0.059173,-9.69070711325752
0.005497,-0.091067,-9.74321615685133
-0.018719,0.118617,-9.33972346641384
-0.003251,0.075249,-9.43181044932937
-0.010376,0.059541,-9.39804342307039
0.003961,-0.07608,-9.48258567349771
0.006296,-0.066532,-9.53172498142562
0.008833,-0.027674,-9.52415904907323
-0.009057,-0.025247,-9.51196086782772
-0.001795,0.054638,-9.61249097911652
0.00281,0.047406,-9.70482343253703
-0.003827,-0.04453,-9.78385325374748
-0.002702,-0.071349,-9.87492400267552
-0.001472,-0.034149,-9.97561318313553
0.001366,0.073678,-10.0765289435815
0.025299,0.355547,-9.19199763332847
0.007895,0.446041,-9.2315775938112
-0.022534,0.010612,-8.88184486504078
0.001009,-0.046895,-8.98639074562776
-0.00886,0.04782,-9.02435719377424
0.002364,0.116668,-9.12457560501539
0.004711,0.114684,-9.20755325958482
-0.020898,0.018559,-8.91825003023674
-0.003438,0.132673,-9.01385460293403
0.007306,-0.021649,-9.07164160326556
-0.002381,-0.019532,-9.17153224392443
-0.001031,-0.248838,-9.27575778589355
-0.002967,0.028779,-9.37073203629602
-0.004473,0.003996,-9.45033282214058
0.001606,0.246569,-9.55205816249077
-0.005637,0.079684,-9.60891869849596
-0.015946,0.205431,-9.36300274321765
0.002118,0.231786,-9.4625740941068
0.01682,0.302385,-9.22822912589696
-0.00115,0.12332,-9.33209554864972
-0.001733,-0.086321,-9.43369357026478
0.00484,0.101798,-9.5070255174049
-0.003107,0.284395,-9.59805643052452
-0.012992,0.375792,-9.45938202781929
-0.009379,0.427839,-9.4466114636324
-0.000235,0.32286,-9.55189407741947
-0.014837,0.31644,-9.3614872676834
0.010467,0.431239,-9.33441977572106
0.001305,0.181491,-9.43763916938038
0.000832,0.063151,-9.5420345218563
-0.010219,-0.003849,-9.49754056055265
0.00453,-0.136235,-9.57297144707178
-0.003326,0.01064,-9.66081780428595
-0.003111,-0.017903,-9.74944236398716
0.011767,0.083986,-9.62071074123051
0.000472,-0.077391,-9.72569858575934
0.017094,0.14161,-9.39696396929068
0.008662,0.290927,-9.40657766506145
-0.004036,-0.017861,-9.49015017884834
0.005197,0.034793,-9.55657967144517
-0.011802,-0.164036,-9.464087342204
0.007188,-0.293925,-9.4980760458645
0.000813,-0.123577,-9.60245790659825
-0.002088,-0.135695,-9.70067194087047
0.012645,0.134437,-9.55131422568883
0.006376,0.178489,-9.59508048418326
-0.003871,-0.062922,-9.67627070835461
0.004777,-0.145221,-9.74202095654708
-0.002959,0.062372,-9.83096002863306
0.007251,0.184355,-9.83316665659747
-0.001924,-0.073688,-9.93089122673529
-0.000333,-0.029669,-10.0359986658227
-0.003514,-0.103416,-10.1105161500245
0.001812,-0.090856,-10.2069421600261
0.004528,0.109819,-10.2524287647349
0.003149,0.152457,-10.327032418932
-0.006546,0.08408,-10.2966205150998
0.003397,0.14153,-10.3646973213631
0.011435,0.244201,-10.0910294315324
0.010541,0.347795,-9.93569509158589
0.003959,0.176026,-10.0057183043517
-0.009379,0.105013,-9.91509829711353
-0.005684,-0.007536,-9.95034753071364
-0.009072,0.009026,-9.8803629979747
0.004039,-0.054274,-9.95090520902529
0.000789,-0.086869,-10.0548145227863
0.006363,0.144002,-10.0606125847003
0,0.14413,-10.1659729443392
0.010188,0.27751,-10.0090349745487
0.006927,0.267137,-10.0024123773054
-0.009572,-0.104707,-9.90502553462449
0.005733,0.059322,-9.93978231047438
-0.000115,0.136662,-10.04511217863
-0.007722,0.11864,-10.0083808440268
-0.001549,-0.037337,-10.1078348651463
-0.014632,-0.126852,-9.75345178450057
-0.005302,-0.056659,-9.80644251483203
-0.005904,-0.064074,-9.8438606989131
-0.0041,-0.078365,-9.91463647140902
0.0041,-0.145856,-9.98292239499716
0.000574,-0.306448,-10.087490441978
-0.002166,-0.173506,-10.180391913736
-0.006974,-0.023937,-10.1524795654269
-0.004608,-0.159435,-10.1990797611211
-0.006592,-0.176666,-10.1824313815513
-0.005592,-0.236584,-10.1999238314831
0.002341,-0.070843,-10.2890376867181
-0.000465,-0.085833,-10.3936909503282
-0.014209,-0.178481,-9.9494579858857
-0.001181,-0.165789,-10.0515792915396
-0.002241,-0.118518,-10.1440786814543
-0.008337,0.05415,-10.0700834876204
0.003939,-0.037275,-10.135520245464
0.013715,0.255985,-9.81745096716818
-0.009792,-0.27931,-9.74425176666103
-0.000724,-0.163888,-9.84862065109529
-0.005469,0.058316,-9.89296807674598
-0.006825,-0.076558,-9.90082350426601
-0.00362,0.01064,-9.97755398709101
0.001685,-0.055177,-10.0761426207365
0.012217,0.040323,-9.84919389374687
0.016754,0.168442,-9.49033328195164
-0.0034,0.051309,-9.57884284331382
-0.009086,-0.313411,-9.55968921742868
0.01096,-0.262305,-9.49170974484261
0.000345,0.04459,-9.59689530973295
-0.000345,0.365644,-9.70206132437888
-0.010723,-0.108153,-9.61770217767855
-0.007849,-0.196419,-9.62514970165886
0.002394,-0.182489,-9.72091752661319
0.000951,-0.126081,-9.82460557979327
0.006631,0.168064,-9.84351839254669
0.01129,0.205281,-9.7123985424307
0.013118,0.326031,-9.54324605631301
-0.000813,0.204062,-9.64758364980095
0.005071,0.07389,-9.70965549644636
-0.001268,0.122664,-9.81207532351702
0.001606,0.08383,-9.9122169430404
-0.003106,-0.016098,-9.99617932336719
0.008834,0.123749,-9.92736844466071
-0.001489,0.209008,-10.0276961378919
-0.000228,-0.00571,-10.1329253712559
-0.00172,-0.132997,-10.2300479540946
-0.006196,-0.352168,-10.2236481895901
-0.00324,-0.1544,-10.2973856175729
-0.013386,0.002856,-9.93876598270859
0.000468,0.047389,-10.0436226445229
-0.004455,-0.294641,-10.0994985435256
0.01657,0.014954,-9.64968087692966
-0.00697,0.137031,-9.67461182159978
-0.015977,0.012667,-9.40757363773061
-0.009517,0.033929,-9.39731316903678
-0.014568,-0.08266,-9.25246529827685
-0.0051,0.030829,-9.32812710763941
-0.001346,-0.003807,-9.43122397888955
-0.002685,-0.075825,-9.52664018693848
-0.000373,-0.053279,-9.63178837884097
0.014224,-0.162069,-9.44250814436564
0.005543,0.05142,-9.50571529198175
0.047814,0.559958,-8.12648882231132
-0.00218,0.9001,-8.23006502234061
0.010959,0.364731,-8.28656611168197
0.035979,0.558348,-7.94019535047106
0.024858,0.686398,-7.86925940430339
-0.018426,0.772781,-7.88052139330941
0.011354,0.628821,-7.94869383660902
0.008462,0.87011,-8.03177184091101
-0.010068,0.251967,-8.10305976199689
0.011065,0.028329,-8.16444554924139
0.008927,0.248571,-8.23916872891457
-0.00697,0.346906,-8.32429856042028
0.015905,0.23978,-8.32000683193579
0.017149,0.785882,-8.29948679467387
-0.011797,0.141094,-8.34451043900486
0.001607,0.26019,-8.44866529467996
-0.003522,0.193366,-8.54760961631098
-0.006277,0.162852,-8.63065588570204
0.013005,-0.014814,-8.63594744855556
0.004691,0.315603,-8.72763339796932
0.008039,0.140324,-8.78963531736858
-0.002863,0.261671,-8.88903398627574
-0.011774,0.050467,-8.88849893108632
-0.000698,-0.039485,-8.99346683619137
0.019978,0.303942,-8.79354502743682
-0.007711,0.60431,-8.85628435443337
-0.001986,0.095518,-8.95857515642624
-0.006774,-0.126965,-9.0250631873566
0.0015,-0.32149,-9.1283494095379
-0.001706,0.063978,-9.23073432206923
-0.014308,0.012711,-9.12733651437619
-0.011118,0.011145,-9.11366839256926
0.012739,0.044931,-9.06743468070983
-0.00456,-0.109636,-9.15296431515552
0.003954,0.114791,-9.24205490313253
0.04005,0.401439,-8.30374488749175
0.022731,0.83769,-8.20055966131348
0.021385,0.641532,-8.1360791792219
0.025946,0.752842,-8.01392162785458
-0.009036,0.648741,-8.09223073136184
0.011393,0.736114,-8.15152525591552
-0.018201,0.463514,-8.13672867665298
-0.003789,0.166152,-8.23665205486584
0.025962,0.204177,-8.09293086322517
-0.005332,0.381429,-8.18801103439923
0.019845,0.351863,-8.14717323952158
0.002762,0.556246,-8.24961102544371
-0.005337,0.357471,-8.34293362867283
-0.035857,0.163731,-7.97824873370443
0.010934,0.353945,-8.04559832885401
0.000278,0.125778,-8.15093194327004
-0.015381,0.017951,-8.16908710550383
0.000736,0.0321,-8.274234856017
0.013998,0.008057,-8.29766416463243
0.016156,0.357307,-8.29289151099251
0.041595,0.612528,-7.82836708325722
-0.014435,0.684886,-7.87722265658449
0.001484,0.243417,-7.9819380140471
-0.013728,-0.009307,-8.02780215587055
0.021749,0.374079,-7.98380962208509
-0.014947,0.38398,-8.01888640228691
0.009727,0.013522,-8.09280819845556
-0.014141,0.202218,-8.12801398155104
-0.01794,0.012812,-8.11900986457566
-0.013235,0.270346,-8.16106259560807
0.01916,0.067045,-8.13289928667741
0.004467,-0.019898,-8.23074024903543
-0.010568,-0.117887,-8.2905601355111
-0.021027,-0.057209,-8.21708304342578
-0.009051,-0.088421,-8.28928859190035
0.009051,-0.172632,-8.35905504354552
0.007333,-0.720858,-8.43923079994689
-0.004487,-0.267009,-8.53429764206709
0.035682,0.155064,-8.09759706477693
-0.007912,0.29121,-8.18035709242954
0.001957,-0.039286,-8.28419911620961
-0.001695,-0.12217,-8.38829570627614
0.023278,0.034232,-8.25886977248709
0.001221,0.313526,-8.3635905188604
-0.009363,0.172207,-8.4280309625012
-0.018439,0.092956,-8.37402488338467
-0.00899,0.04664,-8.44121226006045
0.005404,-0.268388,-8.53164917750629
-0.014654,0.168992,-8.52276066105309
-0.016723,-0.030171,-8.48294539968856
-0.002411,-0.128536,-8.58519102240594
0.021232,-0.100026,-8.45305521923769
-0.006935,-0.301076,-8.53366866981596
0.025311,-0.079298,-8.33019467201581
0.004629,-0.015123,-8.42573040334081
0.009644,-0.298584,-8.48501645972102
0.024089,-0.27146,-8.31870141352633
-0.01097,-0.370549,-8.37069010862705
0.000689,-0.43824,-8.4758223875194
-0.011609,-0.410139,-8.51180622719751
-0.000793,-0.700653,-8.61681962284708
-0.018809,-0.367526,-8.5256891803375
0.018369,-0.124658,-8.45789132640993
-0.001138,0.103115,-8.56257399905219
0.024606,0.399455,-8.36635413181239
0.004797,0.379317,-8.46077883209399
0.015016,0.161257,-8.45424656166569
-0.007867,0.121759,-8.52783006288449
-0.000166,0.231989,-8.63317547440137
-0.008955,-0.118895,-8.68972145939045
0.006404,0.001139,-8.76836462992067
0.003657,0.034325,-8.86421912287807
-0.004768,-0.087971,-8.95186828760868
-0.010793,-0.056984,-8.96196269617905
0.002581,-0.035986,-9.06156698103018
-0.0168,-0.107605,-8.92770224887633
-0.0219,0.054968,-8.69536935224897
0.011447,-0.075442,-8.71731503752375
-0.003885,-0.147012,-8.81248682510953
0.02442,0.029266,-8.54965853355545
0.001034,0.04352,-8.65440621005932
0.010232,-0.243059,-8.69518593107311
-0.014901,-0.050307,-8.66306209336711
0.002686,-0.121505,-8.76379666227417
0.001899,-0.099292,-8.86659677871839
0.012368,-0.003277,-8.85815298206307
0.00849,-0.014921,-8.90873246562419
-0.010886,-0.132536,-8.92115967302626
-0.007383,-0.036526,-8.98216151909743
0.018867,0.063366,-8.81382519528761
-0.00115,-0.008773,-8.91819776252749
0.009709,-0.185946,-8.94826384120775
-0.003653,0.013851,-9.04228256044618
-0.005201,-0.071382,-9.12255845859265
0.00136,-0.163652,-9.22603773341922
0.003584,-0.132377,-9.31700173336706
-0.01143,-0.05215,-9.27264586817078
0.014701,-0.053743,-9.15042376544931
0.022911,0.237312,-8.81795780163039
-0.000776,0.11967,-8.92286707131572
-0.00745,-0.066259,-8.9830032260842
0.016128,0.149188,-8.88114814184274
0.00384,0.232527,-8.97479089339367
0.00264,0.251888,-9.07405315512586
0.002545,0.026239,-9.17315345635697
0.000683,-0.045934,-9.2780143635677
-0.019421,-0.09891,-9.01289131496826
0.011419,-0.039816,-9.00588720273226
-0.010384,0.083569,-9.01807921045919
-0.002859,-0.261527,-9.11597518399056
-0.002948,-0.340412,-9.21258819644172
0.008995,-0.324796,-9.23167218588246
-0.007605,-0.031118,-9.27344312432323
0.000869,-0.201674,-9.37791074443842
0.000689,-0.131773,-9.48264751342462
0.006732,-0.170396,-9.52398593090322
-0.002064,-0.07265,-9.62289127514051
0.015814,0.101679,-9.37775183867452
0.004399,0.071711,-9.45800781573981
-0.005083,-0.102271,-9.52725079460814
-0.005956,-0.371544,-9.57991487289181
-0.001881,-0.251012,-9.67960123713947
0.01064,-0.099163,-9.60171723706189
-0.011666,0.180634,-9.50524083443216
-0.002144,-0.249717,-9.60376644101261
-0.006629,-0.09339,-9.63926609065097
-0.005972,-0.088412,-9.68554807897524
0.003729,-0.189684,-9.76636212619514
0.006297,-0.213783,-9.79770674521322
0.015107,-0.025925,-9.52720123488313
0.003052,-0.043952,-9.61845508719509
0.009835,0.18432,-9.57397807116258
0.007416,0.073612,-9.59507416650374
0.005213,0.064768,-9.65703193138622
0.010108,0.051213,-9.59903730502625
-0.00738,0.074664,-9.6188982577946
0.014311,0.33742,-9.42979162322759
-0.002689,0.216075,-9.52519345571271
0.006735,0.076572,-9.5637825469479
-0.007627,0.05596,-9.58108845100077
0.018568,0.129904,-9.24496773871604
-0.000877,0.319268,-9.34944440582063
0.00916,0.094228,-9.35301918929788
0.005463,0.208797,-9.42085228935521
-0.017997,0.018534,-9.1586695988427
0.003051,0.034535,-9.25425641897732
0.003834,0.160558,-9.34269771121404
0.005813,0.214667,-9.40608850316265
0.010496,0.384659,-9.37265920384776
-0.003544,0.069738,-9.46174220407669
0.00118,0.171815,-9.5651158353566
-0.008133,0.128015,-9.5708257091084
-0.004371,-0.045939,-9.64619551470382
0.003576,-0.057378,-9.72982807008754
-0.013024,-0.100817,-9.55994678551368
0.002333,-0.102346,-9.65676420270146
-0.001851,0.121124,-9.7561924902737
-0.01018,-0.062235,-9.68027360369988
-0.001134,-0.193452,-9.78335155393617
0.008818,-0.046584,-9.74614249445773
0.015276,0.20296,-9.48474800757825
0.008145,0.293408,-9.49753469672955
-0.004502,0.049036,-9.57333064425915
-0.006026,-0.1675,-9.62231542386186
-0.013377,-0.192359,-9.46516643024728
0.001857,-0.084446,-9.56559732174401
0.007648,-0.009683,-9.58228995290654
0.00132,-0.084186,-9.68484660273537
0.000989,-0.027451,-9.78846280635387
-0.016047,-0.018231,-9.48165354878378
-0.007906,0.068324,-9.49982593640907
0.002948,-0.031737,-9.5923706337602
0.005962,-0.138084,-9.64147334933293
0.020227,0.006288,-9.21643410108719
0.005482,0.079606,-9.28874547126258
0.008131,0.033426,-9.31764711363712
0.008867,0.317263,-9.33019159485812
-0.004907,0.031956,-9.40584127609026
-0.002426,-0.074661,-9.50328131474533
0.006612,0.124361,-9.54557299723313
-0.001372,0.192928,-9.64801405186646
-0.003136,-0.017316,-9.7365920342901
-8.1e-05,-0.118632,-9.84194043869927
-0.00989,-0.271377,-9.7613253626264
-0.016599,-0.095346,-9.44065532644231
0.003805,-0.108427,-9.52596413623101
0.006667,-0.173425,-9.56579819975852
0.002697,-0.355054,-9.65969357654478
-0.013748,-0.319064,-9.48050608879095
0.009979,-0.07648,-9.45049873266459
-0.0084,0.048756,-9.46084766893237
-0.002655,-0.328636,-9.55619322936618
0.006778,-0.401617,-9.59190566948332
-0.014019,-0.268875,-9.41978283828848
-0.000584,-0.286528,-9.52467584477349
0.00542,-0.09439,-9.58630779621535
-0.010031,-0.371252,-9.54082000019604
-0.002023,-0.27808,-9.63987022732343
0.006049,-0.204083,-9.68462708052474
0.025354,0.185715,-9.02558095584421
0.001229,0.1132,-9.12954779168126
0.001463,-0.273326,-9.23271666430883
0.00138,-0.199898,-9.33591606668463
0.008738,0.01748,-9.34943877454258
-0.010687,0.101339,-9.31867118348722
-0.011542,-0.133396,-9.27135763336545
-0.014183,0.059826,-9.16356175341827
-0.004186,-0.157333,-9.25050872599927
-0.005214,-0.190351,-9.32491296661772
0.008232,-0.114782,-9.3492134345221
-0.012374,0.109571,-9.27604212941084
0.000169,-0.28792,-9.38136869803059
-0.017244,-0.234014,-9.15596488243598
0.00447,-0.104247,-9.24052095848551
0.006578,-0.086273,-9.29752158156837
-0.001353,-0.245717,-9.4006653912021
0.007161,-0.230609,-9.43937448865477
0.00898,-0.078128,-9.43797273293884
-0.002559,-0.222639,-9.5342403319117
0.013392,-0.021666,-9.39625810727576
-0.011688,-0.088715,-9.33372094465304
0.00145,-0.420815,-9.43644317255258
0.007458,-0.160717,-9.46717282516385
-0.008564,-0.290308,-9.47236340466986
-0.007269,-0.212968,-9.50419304347568
0.000684,-0.240607,-9.60885702659759
0.005898,-0.367494,-9.65824018056608
0.00171,-0.515582,-9.75852974079512
0.001615,-0.352379,-9.8588892094044
0.016682,-0.091809,-9.4995954142299
-0.007718,-0.154202,-9.52026246375219
0.007134,-0.398503,-9.5513589475526
